mu,P
1420.6142578125,0.12889583333333932
1420.615234375,0.1321483796296226
1420.6162109375,0.13210925925924827
1420.6171875,0.13282060185182498
1420.6181640625,0.1376446759259355
1420.619140625,0.14147731481481757
1420.6201171875,0.1379576388889041
1420.62109375,0.13893333333333283
1420.6220703125,0.13537060185186067
1420.623046875,0.13229675925924989
1420.6240234375,0.13439768518520118
1420.625,0.13139027777778173
1420.6259765625,0.12733333333334287
1420.626953125,0.1300703703703621
1420.6279296875,0.1293092592592822
1420.62890625,0.1302488425925895
1420.6298828125,0.13686805555558593
1420.630859375,0.1366194444444263
1420.6318359375,0.13907245370368113
1420.6328125,0.14242800925926485
1420.6337890625,0.1457717592592622
1420.634765625,0.1459675925925837
1420.6357421875,0.146696296296298
1420.63671875,0.14016643518516658
1420.6376953125,0.142480092592588
1420.638671875,0.13814236111110761
1420.6396484375,0.13358379629631062
1420.640625,0.13214768518515843
1420.6416015625,0.12921180555553485
1420.642578125,0.13624398148147598
1420.6435546875,0.12876967592592906
1420.64453125,0.12809884259258925
1420.6455078125,0.13250185185185817
1420.646484375,0.13765486111112238
1420.6474609375,0.136093750000006
1420.6484375,0.14200509259259989
1420.6494140625,0.13825787037036266
1420.650390625,0.13776504629629371
1420.6513671875,0.13860740740742064
1420.65234375,0.13547037037037518
1420.6533203125,0.1359571759259154
1420.654296875,0.13415486111113967
1420.6552734375,0.13439722222220718
1420.65625,0.13573842592593593
1420.6572265625,0.13197453703700965
1420.658203125,0.13218587962961997
1420.6591796875,0.13870671296296944
1420.66015625,0.14280208333336136
1420.6611328125,0.14183541666665625
1420.662109375,0.1451134259259308
1420.6630859375,0.14545023148148908
1420.6640625,0.14182476851851955
1420.6650390625,0.14665856481483724
1420.666015625,0.1443101851851677
1420.6669921875,0.1421129629629479
1420.66796875,0.14433981481486444
1420.6689453125,0.13668078703701386
1420.669921875,0.13981180555557543
1420.6708984375,0.1375851851851967
1420.671875,0.13770393518516463
1420.6728515625,0.13559351851852977
1420.673828125,0.13600115740737634
1420.6748046875,0.1413039351851902
1420.67578125,0.1432925925926178
1420.6767578125,0.14580856481479554
1420.677734375,0.14706874999998779
1420.6787109375,0.14960833333329257
1420.6796875,0.15137847222219547
1420.6806640625,0.14883587962966482
1420.681640625,0.15472129629630388
1420.6826171875,0.14947291666666998
1420.68359375,0.14624791666664963
1420.6845703125,0.14477314814814604
1420.685546875,0.14475000000000127
1420.6865234375,0.14181898148148053
1420.6875,0.14084166666662998
1420.6884765625,0.14569513888888191
1420.689453125,0.14322523148150304
1420.6904296875,0.14452523148148583
1420.69140625,0.14590833333333303
1420.6923828125,0.1495949074074044
1420.693359375,0.15146481481481894
1420.6943359375,0.14817060185187417
1420.6953125,0.15313125000000347
1420.6962890625,0.1519224537037159
1420.697265625,0.1503363425925773
1420.6982421875,0.14791412037036888
1420.69921875,0.1453282407407408
1420.7001953125,0.1434643518518295
1420.701171875,0.1440736111110989
1420.7021484375,0.1465416666666612
1420.703125,0.14567199074077467
1420.7041015625,0.1427166666666594
1420.705078125,0.14976759259261152
1420.7060546875,0.1530509259259255
1420.70703125,0.15262129629628413
1420.7080078125,0.15738287037037854
1420.708984375,0.15608587962965143
1420.7099609375,0.16017708333333985
1420.7109375,0.1584016203703644
1420.7119140625,0.15614583333332774
1420.712890625,0.1595076388889008
1420.7138671875,0.15573958333334909
1420.71484375,0.15042754629630484
1420.7158203125,0.15178680555554783
1420.716796875,0.14712152777775594
1420.7177734375,0.1475921296296243
1420.71875,0.14901736111109787
1420.7197265625,0.15461574074073894
1420.720703125,0.1522474537037053
1420.7216796875,0.1578865740740563
1420.72265625,0.16066296296296104
1420.7236328125,0.1622930555555493
1420.724609375,0.1668782407407476
1420.7255859375,0.1641317129629632
1420.7265625,0.1632974537036939
1420.7275390625,0.16130902777777367
1420.728515625,0.15665671296296008
1420.7294921875,0.1583826388889035
1420.73046875,0.15259143518516363
1420.7314453125,0.15199583333334163
1420.732421875,0.1532881944444649
1420.7333984375,0.1526094907407411
1420.734375,0.15303587962964202
1420.7353515625,0.15541365740741309
1420.736328125,0.15863287037037646
1420.7373046875,0.15996550925924216
1420.73828125,0.16313125000001003
1420.7392578125,0.1641854166666657
1420.740234375,0.16560092592594164
1420.7412109375,0.1614004629629479
1420.7421875,0.15291111111114433
1420.7431640625,0.15860833333336288
1420.744140625,0.15734212962963165
1420.7451171875,0.1569655092592492
1420.74609375,0.15857222222221531
1420.7470703125,0.1589300925926054
1420.748046875,0.1661039351852092
1420.7490234375,0.16547013888886114
1420.75,0.42477013888888115
1420.7509765625,0.16879768518518645
1420.751953125,0.17317731481481508
1420.7529296875,0.17208009259258095
1420.75390625,0.17878287037037055
1420.7548828125,0.1708090277777602
1420.755859375,0.17013819444442357
1420.7568359375,0.16424236111113377
1420.7578125,0.16692453703702875
1420.7587890625,0.1613560185185065
1420.759765625,0.15965509259259533
1420.7607421875,0.15601689814815614
1420.76171875,0.1497134259259267
1420.7626953125,0.16132291666667148
1420.763671875,0.15940949074070754
1420.7646484375,0.16100995370369364
1420.765625,0.1606805555555566
1420.7666015625,0.1682759259259134
1420.767578125,0.1733064814814437
1420.7685546875,0.16686944444443064
1420.76953125,0.17534606481482326
1420.7705078125,0.1677789351851907
1420.771484375,0.1747108796296389
1420.7724609375,0.1709222222222319
1420.7734375,0.16495162037035926
1420.7744140625,0.16605185185184654
1420.775390625,0.16864930555554525
1420.7763671875,0.1666155092592662
1420.77734375,0.1621525462962999
1420.7783203125,0.16230740740742164
1420.779296875,0.1696854166666669
1420.7802734375,0.1680407407407572
1420.78125,0.1696993055555389
1420.7822265625,0.1662016203703936
1420.783203125,0.17265601851849827
1420.7841796875,0.17211064814817711
1420.78515625,0.17544328703702602
1420.7861328125,0.17125277777778758
1420.787109375,0.1696094907407423
1420.7880859375,0.166310416666669
1420.7890625,0.17134675925924545
1420.7900390625,0.16864421296295887
1420.791015625,0.16318194444445944
1420.7919921875,0.1664902777777662
1420.79296875,0.16771921296296327
1420.7939453125,0.17874236111111128
1420.794921875,0.17041782407406564
1420.7958984375,0.17480393518518822
1420.796875,0.17761249999999165
1420.7978515625,0.17986898148150238
1420.798828125,0.18508333333333615
1420.7998046875,0.18244583333336425
1420.80078125,0.18017662037037827
1420.8017578125,0.1793247685184937
1420.802734375,0.17857407407408013
1420.8037109375,0.1739011574074015
1420.8046875,0.17518981481479737
1420.8056640625,0.1697539351851788
1420.806640625,0.1682236111111245
1420.8076171875,0.17101250000000073
1420.80859375,0.1720284722222217
1420.8095703125,0.17776805555555236
1420.810546875,0.17739837962961996
1420.8115234375,0.1806356481481541
1420.8125,0.18599467592593055
1420.8134765625,0.184624768518525
1420.814453125,0.19060925925922842
1420.8154296875,0.1873518518518505
1420.81640625,0.1854944444444229
1420.8173828125,0.17955115740739883
1420.818359375,0.1844967592592669
1420.8193359375,0.1796743055555676
1420.8203125,0.17350717592591708
1420.8212890625,0.17593009259259448
1420.822265625,0.17197152777776392
1420.8232421875,0.17531273148148033
1420.82421875,0.16858310185185915
1420.8251953125,0.17756018518518032
1420.826171875,0.17568888888890413
1420.8271484375,0.18419675925923787
1420.828125,0.1818106481481198
1420.8291015625,0.18470949074074064
1420.830078125,0.1862462962963086
1420.8310546875,0.1828513888889002
1420.83203125,0.18336203703701479
1420.8330078125,0.18075069444444117
1420.833984375,0.17823101851852752
1420.8349609375,0.1726631944444556
1420.8359375,0.17120046296295452
1420.8369140625,0.17400624999998845
1420.837890625,0.1750280092592293
1420.8388671875,0.18110439814815626
1420.83984375,0.18101898148147208
1420.8408203125,0.1887743055555725
1420.841796875,0.1858877314814843
1420.8427734375,0.1867328703703764
1420.84375,0.19005879629629488
1420.8447265625,0.1870310185185141
1420.845703125,0.19034537037037916
1420.8466796875,0.18432592592594765
1420.84765625,0.18427685185186463
1420.8486328125,0.18211805555554758
1420.849609375,0.18062453703702558
1420.8505859375,0.1819907407407371
1420.8515625,0.1770303240740713
1420.8525390625,0.17893449074074827
1420.853515625,0.17360578703699553
1420.8544921875,0.18209976851853707
1420.85546875,0.18121319444444092
1420.8564453125,0.18427407407405683
1420.857421875,0.18550763888886973
1420.8583984375,0.18825717592592303
1420.859375,0.19600925925926158
1420.8603515625,0.1884648148148198
1420.861328125,0.19539004629630108
1420.8623046875,0.18931712962964073
1420.86328125,0.19349560185186152
1420.8642578125,0.1827094907407637
1420.865234375,0.1870675925925719
1420.8662109375,0.18622662037037574
1420.8671875,0.18192708333334043
1420.8681640625,0.1828314814814875
1420.869140625,0.1797534722222294
1420.8701171875,0.18424930555552116
1420.87109375,0.18290393518517614
1420.8720703125,0.190926388888894
1420.873046875,0.18931319444444356
1420.8740234375,0.19329953703702663
1420.875,0.18798240740738292
1420.8759765625,0.18982013888889127
1420.876953125,0.19389861111108664
1420.8779296875,0.1905976851851949
1420.87890625,0.18828009259260245
1420.8798828125,0.18464398148144917
1420.880859375,0.18756041666665868
1420.8818359375,0.18354629629628413
1420.8828125,0.18290810185185535
1420.8837890625,0.1870104166666827
1420.884765625,0.18807824074075027
1420.8857421875,0.18815648148146108
1420.88671875,0.1919518518518641
1420.8876953125,0.1956576388888756
1420.888671875,0.19638379629629096
1420.8896484375,0.19812407407407504
1420.890625,0.20223148148146453
1420.8916015625,0.19865347222221286
1420.892578125,0.1971606481481549
1420.8935546875,0.18997361111110564
1420.89453125,0.19277731481481608
1420.8955078125,0.18232361111109308
1420.896484375,0.18880347222223395
1420.8974609375,0.18250000000004687
1420.8984375,0.18618750000001746
1420.8994140625,0.18868726851849954
1420.900390625,0.19340624999996
1420.9013671875,0.2003780092592779
1420.90234375,0.19544305555555722
1420.9033203125,0.20773425925924305
1420.904296875,0.20107013888890357
1420.9052734375,0.20698541666668682
1420.90625,0.2006351851851713
1420.9072265625,0.19596296296294888
1420.908203125,0.19785138888888482
1420.9091796875,0.19309490740740184
1420.91015625,0.1944587962962997
1420.9111328125,0.1875247685185044
1420.912109375,0.18813379629630586
1420.9130859375,0.18836203703705698
1420.9140625,0.18834444444441373
1420.9150390625,0.19314583333332733
1420.916015625,0.18680972222223993
1420.9169921875,0.18930925925927325
1420.91796875,0.194942129629631
1420.9189453125,0.1978622685185283
1420.919921875,0.1925534722222283
1420.9208984375,0.18658171296296583
1420.921875,0.18872754629629598
1420.9228515625,0.19073171296295718
1420.923828125,0.19094652777778648
1420.9248046875,0.18901458333332716
1420.92578125,0.18796481481482874
1420.9267578125,0.18646342592592732
1420.927734375,0.190440972222227
1420.9287109375,0.18862939814813398
1420.9296875,0.19256828703702833
1420.9306640625,0.19367800925926357
1420.931640625,0.19689907407408777
1420.9326171875,0.20006851851852817
1420.93359375,0.2007592592592816
1420.9345703125,0.20139074074073196
1420.935546875,0.19826967592592226
1420.9365234375,0.19482268518518855
1420.9375,0.1947245370370568
1420.9384765625,0.19058217592592588
1420.939453125,0.1892520833333564
1420.9404296875,0.18936226851851068
1420.94140625,0.18517662037037844
1420.9423828125,0.1818247685185135
1420.943359375,0.1874074074074077
1420.9443359375,0.187083101851875
1420.9453125,0.19223495370369095
1420.9462890625,0.1924791666666776
1420.947265625,0.19875856481484627
1420.9482421875,0.20452685185185127
1420.94921875,0.20068773148150096
1420.9501953125,0.203488888888889
1420.951171875,0.2008872685185207
1420.9521484375,0.19769652777777233
1420.953125,0.1973444444444554
1420.9541015625,0.1900351851851903
1420.955078125,0.19213680555556087
1420.9560546875,0.19155671296295268
1420.95703125,0.18896180555556055
1420.9580078125,0.19020578703706134
1420.958984375,0.19108495370369147
1420.9599609375,0.19251018518518007
1420.9609375,0.1901273148148026
1420.9619140625,0.1913784722222251
1420.962890625,0.1941032407407295
1420.9638671875,0.20101412037036484
1420.96484375,0.19773287037035767
1420.9658203125,0.19441666666668
1420.966796875,0.2019418981481197
1420.9677734375,0.1975946759259108
1420.96875,0.18824027777780405
1420.9697265625,0.18969027777777517
1420.970703125,0.19177893518516867
1420.9716796875,0.19133564814813794
1420.97265625,0.19429722222223506
1420.9736328125,0.18995671296294686
1420.974609375,0.191765509259225
1420.9755859375,0.19115972222223634
1420.9765625,0.19364675925926378
1420.9775390625,0.19713680555555257
1420.978515625,0.19785902777775888
1420.9794921875,0.19235555555556172
1420.98046875,0.1996206018518326
1420.9814453125,0.19622060185183693
1420.982421875,0.19088402777779873
1420.9833984375,0.1917939814814806
1420.984375,0.18929421296296003
1420.9853515625,0.18516481481482872
1420.986328125,0.18184050925927633
1420.9873046875,0.18291967592590494
1420.98828125,0.18053634259260357
1420.9892578125,0.17688333333332518
1420.990234375,0.18498356481482736
1420.9912109375,0.1858951388888958
1420.9921875,0.19385902777775676
1420.9931640625,0.1903129629629525
1420.994140625,0.19494606481479498
1420.9951171875,0.20069398148148726
1420.99609375,0.1936136574074017
1420.9970703125,0.20297662037039688
1420.998046875,0.19814583333331143
1420.9990234375,0.2735141203703793
1421.0,0.2735141203703793
