timestamp,relative_power
2023-01-22 02:44:01,-0.037876571305462604
2023-01-22 02:45:01,-0.03611342767402625
2023-01-22 02:46:01,-0.037871151251262176
2023-01-22 02:47:01,-0.03484865802632981
2023-01-22 02:48:01,-0.03331505369028654
2023-01-22 02:49:01,-0.040299335533104746
2023-01-22 02:50:01,-0.04190150355478512
2023-01-22 02:51:01,-0.04596329217267132
2023-01-22 02:52:01,-0.045343779977549285
2023-01-22 02:53:01,-0.04458822442199353
2023-01-22 02:54:01,-0.04927331927294228
2023-01-22 02:55:01,-0.047366815207901786
2023-01-22 02:56:01,-0.04771993173906716
2023-01-22 02:57:01,-0.047687682416573625
2023-01-22 02:58:01,-0.0451871404111537
2023-01-22 02:59:01,-0.043891747457224024
2023-01-22 03:00:01,-0.04379472848703456
2023-01-22 03:01:01,-0.0392267068068176
2023-01-22 03:02:01,-0.03824947103446003
2023-01-22 03:03:01,-0.041701774557495276
2023-01-22 03:04:01,-0.04497142225397211
2023-01-22 03:05:01,-0.04227819732172268
2023-01-22 03:06:01,-0.04239960653581495
2023-01-22 03:07:01,-0.04122264176616718
2023-01-22 03:08:01,-0.03924269596670901
2023-01-22 03:09:01,-0.040945676996519846
2023-01-22 03:10:01,-0.03869527049245445
2023-01-22 03:11:01,-0.03965136805343008
2023-01-22 03:12:01,-0.039730771847468205
2023-01-22 03:13:01,-0.04048957943554401
2023-01-22 03:14:01,-0.03912047374448708
2023-01-22 03:15:01,-0.03884730301277995
2023-01-22 03:16:01,-0.037649742037170086
2023-01-22 03:17:01,-0.03840773661711551
2023-01-22 03:18:01,-0.03660177455749534
2023-01-22 03:19:01,-0.036960311142861135
2023-01-22 03:20:01,-0.03644106995044933
2023-01-22 03:21:01,-0.03929879352768488
2023-01-22 03:22:01,-0.03462887482849804
2023-01-22 03:23:01,-0.036136733907088575
2023-01-22 03:24:01,-0.03626031114286108
2023-01-22 03:25:01,-0.035359498134730945
2023-01-22 03:26:01,-0.037221557755327164
2023-01-22 03:27:01,-0.03607494528920242
2023-01-22 03:28:01,-0.036350284042589984
2023-01-22 03:29:01,-0.04105407808053024
2023-01-22 03:30:01,-0.03800719461169585
2023-01-22 03:31:01,-0.03694486398838932
2023-01-22 03:32:01,-0.03762914583120775
2023-01-22 03:33:01,-0.037876571305462674
2023-01-22 03:34:01,-0.039130771847468174
2023-01-22 03:35:01,-0.04026220816183115
2023-01-22 03:36:01,-0.038734836888118365
2023-01-22 03:37:01,-0.039946490004649636
2023-01-22 03:38:01,-0.040465731197061476
2023-01-22 03:39:01,-0.039937004909798623
2023-01-22 03:40:01,-0.04248605640031349
2023-01-22 03:41:01,-0.039312343663186526
2023-01-22 03:42:01,-0.039792018459934006
2023-01-22 03:43:01,-0.03871234366318633
2023-01-22 03:44:01,-0.0375226417661673
2023-01-22 03:45:01,-0.04028551439489349
2023-01-22 03:46:01,-0.03933781791792856
2023-01-22 03:47:01,-0.04077521629191268
2023-01-22 03:48:01,-0.043137546915218844
2023-01-22 03:49:01,-0.04270963363608591
2023-01-22 03:50:01,-0.04000231656291522
2023-01-22 03:51:01,-0.040526977809527895
2023-01-22 03:52:01,-0.03918768241657387
2023-01-22 03:53:01,-0.0400844303840536
2023-01-22 03:54:01,-0.04344811602090963
2023-01-22 03:55:01,-0.044234294882698394
2023-01-22 03:56:01,-0.04863835992334893
2023-01-22 03:57:01,-0.04874377997754938
2023-01-22 03:58:01,-0.04970177455749517
2023-01-22 03:59:01,-0.04676735721332164
2023-01-22 04:00:01,-0.05247060924584195
2023-01-22 04:01:01,-0.05029933553310512
2023-01-22 04:02:01,-0.05500448458459545
2023-01-22 04:03:01,-0.05195163905614012
2023-01-22 04:04:01,-0.04926247916454116
2023-01-22 04:05:01,-0.04872589379868762
2023-01-22 04:06:01,-0.04787467428649253
2023-01-22 04:07:01,-0.046894999489744675
2023-01-22 04:08:01,-0.04554350897483937
2023-01-22 04:09:01,-0.04576789921874192
2023-01-22 04:10:01,-0.047924809787847335
2023-01-22 04:11:01,-0.05142426778242745
2023-01-22 04:12:01,-0.0484863274030238
2023-01-22 04:13:01,-0.04752751981494796
2023-01-22 04:14:01,-0.04729933553310493
2023-01-22 04:15:01,-0.04921911873093723
2023-01-22 04:16:01,-0.04817602930004238
2023-01-22 04:17:01,-0.04364188295857907
2023-01-22 04:18:01,-0.041111530655056204
2023-01-22 04:19:01,-0.03814215396128932
2023-01-22 04:20:01,-0.038233752877278114
2023-01-22 04:21:01,-0.04167819732172264
2023-01-22 04:22:01,-0.038874945289202545
2023-01-22 04:23:01,-0.039611801657766246
2023-01-22 04:24:01,-0.03701478268757643
2023-01-22 04:25:01,-0.039715324692996615
2023-01-22 04:26:01,-0.04259798051955483
2023-01-22 04:27:01,-0.0450299588393381
2023-01-22 04:28:01,-0.04465353607511041
2023-01-22 04:29:01,-0.045228874828498127
2023-01-22 04:30:01,-0.047268170221451716
2023-01-22 04:31:01,-0.04661640870383655
2023-01-22 04:32:01,-0.0463971675114247
2023-01-22 04:33:01,-0.04792779081765773
2023-01-22 04:34:01,-0.047285243392183506
2023-01-22 04:35:01,-0.04663212686101841
2023-01-22 04:36:01,-0.04876437618351147
2023-01-22 04:37:01,-0.04740421358188548
2023-01-22 04:38:01,-0.04652535179326735
2023-01-22 04:39:01,-0.0444532650724003
2023-01-22 04:40:01,-0.0452784683244328
2023-01-22 04:41:01,-0.04515082604800998
2023-01-22 04:42:01,-0.044393373473484425
2023-01-22 04:43:01,-0.04457819732172265
2023-01-22 04:44:01,-0.04494892902903991
2023-01-22 04:45:01,-0.048284159381343436
2023-01-22 04:46:01,-0.050317221711967
2023-01-22 04:47:01,-0.04696112415099128
2023-01-22 04:48:01,-0.04921424068215656
2023-01-22 04:49:01,-0.04576546019435161
2023-01-22 04:50:01,-0.04786600219977173
2023-01-22 04:51:01,-0.04615651710492064
2023-01-22 04:52:01,-0.04989391547890442
2023-01-22 04:53:01,-0.04663863092605885
2023-01-22 04:54:01,-0.04688714041115362
2023-01-22 04:55:01,-0.04625136805343002
2023-01-22 04:56:01,-0.04624567699651958
2023-01-22 04:57:01,-0.04564106995044914
2023-01-22 04:58:01,-0.04468253336508308
2023-01-22 04:59:01,-0.04544188295857894
2023-01-22 05:00:01,-0.045042424963999184
2023-01-22 05:01:01,-0.04481180165776634
2023-01-22 05:02:01,-0.044738901928769066
2023-01-22 05:03:01,-0.043172777267522486
2023-01-22 05:04:01,-0.04438578539760335
2023-01-22 05:05:01,-0.043486056400313576
2023-01-22 05:06:01,-0.04479174745722425
2023-01-22 05:07:01,-0.04081234366318614
2023-01-22 05:08:01,-0.04513754691521887
2023-01-22 05:09:01,-0.04349120545180411
2023-01-22 05:10:01,-0.04328280436779341
2023-01-22 05:11:01,-0.04486139515370138
2023-01-22 05:12:01,-0.042231042850178216
